Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2018-01-15","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4260571   GP","487.14","100","","Valitor Merch A/C","487.14","NONE","AUTHORISED","ee9981aa-a0fc-4cfa-96ac-9a2d366fa1dc"
"2018-01-17","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4273891   GP","626.57","100","","Valitor Merch A/C","626.57","NONE","AUTHORISED","fb58f3c5-aec0-482f-bc97-4b987fff38dc"
"2018-01-16","SPEND","ULearn Limited Current account","PREPAYPOWER","POS14JAN PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","a5975e90-f4c6-432e-a780-826be3ec9dce"
"2018-01-16","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4267208   GP","1267.5","100","","Valitor Merch A/C","1267.5","NONE","AUTHORISED","9f92cbc8-658e-4427-bdc7-91900056a78c"
"2018-01-09","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 09 GP","477.5","100","","Ulearn Student","477.5","NONE","AUTHORISED","31a710f2-f861-47f8-8896-674add7fa094"
"2018-01-15","SPEND","ULearn Limited Current account","BOI","EFT DD CHARGES","1.92","B127","","Bank Charges","1.92","NONE","AUTHORISED","47dc4e15-861f-4832-a43a-9de7c62b0bde"
"2018-01-15","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 15 GP","200","100","","ULearn-Student","200","NONE","AUTHORISED","9553068c-85c3-4e59-abd4-87bae99f81c3"
"2018-01-16","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","100.6","B106","","Ulearn","100.6","NONE","AUTHORISED","fd825469-c2a6-4b10-8e91-80cb34629b68"
"2018-01-11","SPEND","ULearn Limited Current account","Unknown","","41.95","B117","","Ulearn","41.95","NONE","AUTHORISED","45de0b64-fc42-4751-bce1-50c98b060865"
"2018-01-12","SPEND","ULearn Limited Current account","Argos","","129.91","B102","","Ulearn-supplies ","129.91","NONE","AUTHORISED","29bb1773-4134-4261-89d8-9da214afcdcd"
"2018-01-17","SPEND","ULearn Limited Current account","Unknown","POS15JAN PAYPAL *STIC","25","B113","","Ulearn ","25","NONE","AUTHORISED","6c71bae4-37e6-4b78-93e9-60c29526529c"
"2018-01-15","SPEND","ULearn Limited Current account","Unknown","POS11JAN COMPANIES RE","20","B102","","Ulearn","20","NONE","AUTHORISED","cfac9b9b-baca-48a3-847b-4829ef67888b"
"2018-01-02","SPEND","ULearn Limited Current account","HighRise - CARD","P2812US 49.00@1.18874","41.22","B106","","HighRise CRM Software","41.22","NONE","AUTHORISED","7e973016-7806-4f0b-9702-c6731171f0b2"
"2018-01-02","SPEND","ULearn Limited Current account","Google - CARD","POS28DEC GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","03dff9f3-1605-4dc7-afdd-ae7151814939"
"2018-01-02","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4187961   GP","699.2","100","","Valitor Merch A/C","699.2","NONE","AUTHORISED","a6c3fca7-37d3-4d71-9742-b52b0469de88"
"2018-01-03","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.5","B106","","Misc Software / Hosting","0.5","NONE","AUTHORISED","7dc7f597-4e8e-487f-98dc-e64015139976"
"2018-01-03","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 03 GP","2908.65","100","","ULearn-Student","2908.65","NONE","AUTHORISED","e1e9f844-2e7f-4328-967c-c95d59f128c5"
"2018-01-04","RECEIVE","ULearn Limited Current account","ULearn-Student","P20171387 STUDENT GP","709","100","","ULearn-Student","709","NONE","AUTHORISED","050adf7a-5616-4791-822a-c9a1dcdeb6d9"
"2018-01-04","SPEND","ULearn Limited Current account","Joe's Coffee","287","13.6","B115","","Staff drinks","13.6","NONE","AUTHORISED","7f738f3d-dc8a-414b-ad9f-f86340bb1457"
"2018-01-05","SPEND","ULearn Limited Current account","JAVA REPUBLIC","Java Republic SEPA DD","284.13","B102","","Java Republic Coffee Machine etc","284.13","NONE","AUTHORISED","c86f07cc-41f8-4f4f-8126-e077fb00100c"
"2018-01-08","SPEND","ULearn Limited Current account","Airport Taxi","POS04JAN AIRPORT TAXI","34","A104","","Airport Transfer","34","NONE","AUTHORISED","ae227c04-f830-49d6-bf39-da432128a4aa"
"2018-01-12","SPEND","ULearn Limited Current account","Google - CARD","POS10JAN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","4d9b1ff4-71c6-4f20-b324-e984674a4401"
"2018-01-15","SPEND","ULearn Limited Current account","BOI","EFT DD CHARGES","2","B127","","Bank Charges","2","NONE","AUTHORISED","81da4171-798d-482d-a89c-d801581519a9"
"2018-01-15","SPEND","ULearn Limited Current account","Airport Taxi","POS11JAN AIRPORT TAXI","52","A104","","Airport Transfer","52","NONE","AUTHORISED","5fddacbf-f751-4528-adb9-d6d90e97f9f9"
"2018-01-11","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4248173   GP","1284.6","100","","Valitor Merch A/C","1284.6","NONE","AUTHORISED","5ded3b84-38a3-4602-b7f3-d5c111c4e315"
"2018-01-09","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4225644   GP","273.89","100","","Valitor Merch A/C","273.89","NONE","AUTHORISED","037d5e8a-7db7-4112-9573-f88763214457"
"2018-01-15","SPEND","ULearn Limited Current account","BOI","EFT DD CHARGES","2","B127","","Bank Charges","2","NONE","AUTHORISED","8290c1f0-c7b2-4da2-9fc7-f60633b3c90d"
"2018-01-10","RECEIVE","ULearn Limited Current account","ULearn-Student","SALDO CORSO E ALLO GP","973","100","","ULearn-Student","973","NONE","AUTHORISED","f678cc2f-6cb6-45d3-b941-df0b8ac32acf"
"2018-01-12","RECEIVE","ULearn Limited Current account","ULearn-Student","P20171358 EDWIN","2105","100","","ULearn-Student","2105","NONE","AUTHORISED","9ef0fcd6-aa0a-479e-b21b-dbc310860080"
"2018-01-17","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 17 GP","7762.39","100","","ULearn-Student","7762.39","NONE","AUTHORISED","2d07f091-c5c0-48af-9f09-dec198f08a7e"
"2018-01-15","SPEND","ULearn Limited Current account","Fixtures & Fittings","POS11JAN Amazon *Mktp","59","B117","","IT Equipment","59","NONE","AUTHORISED","ed176859-e42e-4eaf-9ced-fefbd95db0c1"
"2018-01-15","SPEND","ULearn Limited Current account","Fixtures & Fittings","POS11JAN Amazon *Mktp","41.25","B117","","IT Equipment","41.25","NONE","AUTHORISED","0d2c1853-eea8-4acd-8cd3-d63d64e9ac1c"
"2018-01-22","SPEND","ULearn Limited Current account","Neil Mc Mahon","","834.72","B112","","Ulearn ","834.72","NONE","AUTHORISED","a514843e-4c6a-47ac-9323-004e0d683de0"
"2018-01-24","SPEND","Credit Card - Neil","Zoku Amsterdam Amsterdam NL","","13","B112","","trip","13","NONE","AUTHORISED","78eb5f01-c9a8-4f3c-b5ce-09386458714d"
"2018-01-18","SPEND","ULearn Limited Current account","Argos","","92.19","B102","","Ulearn - supplies","92.19","NONE","AUTHORISED","214464ce-1677-4579-87ce-0da315e22a28"
"2018-02-01","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.49","B106","","Misc Software / Hosting","0.49","NONE","AUTHORISED","6df527f8-a6e3-47a2-83e2-12ab9ce281d5"
"2018-01-30","SPEND","ULearn Limited Current account","PREPAYPOWER","POS27JAN PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","2fa96a0e-fe2e-42a8-b654-09d2938321e1"
"2018-01-30","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       49","0.79","B106","","Misc Software / Hosting","0.79","NONE","AUTHORISED","ae105cce-c99f-46ff-bfeb-14e5bd2553f7"
"2018-02-02","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 02 02 GP","2555","100","","ULearn-Student","2555","NONE","AUTHORISED","a8b0cb54-4270-4541-baa6-19a5cc22d24f"
"2018-02-05","SPEND","ULearn Limited Current account","Airport Taxi","POS01FEB AIRPORT TAXI","33","A104","","Airport Transfer","33","NONE","AUTHORISED","5f38f14e-088a-475a-b749-1693700e69f2"
"2018-02-06","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD        7","0.11","B106","","Misc Software / Hosting","0.11","NONE","AUTHORISED","b951fed9-8d1c-4e98-858c-0c097a8ab1f7"
"2018-02-06","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","99.2","B106","","Ulearn","99.2","NONE","AUTHORISED","106e2669-0b4d-41e8-8a75-1a05adb0daee"
"2018-02-09","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4428079   GP","4350.01","100","","Valitor Merch A/C","4350.01","NONE","AUTHORISED","bfd037e8-1682-465e-9b14-19e0432f3491"
"2018-01-18","SPEND","ULearn Limited Current account","Right Click","","29.98","B102","","Office supplies","29.98","NONE","AUTHORISED","6fb8c176-8ff2-42b6-a0b7-3220ef4ac7b8"
"2018-01-18","SPEND","ULearn Limited Current account","PREPAYPOWER","POS16JAN PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","10a683a2-4731-4a6d-a394-3e921efd65c4"
"2018-01-18","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 18 GP","350","100","","ULearn-Student","350","NONE","AUTHORISED","9dde6b8f-8594-411e-9c02-28b4eb873a3a"
"2018-01-19","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-867008","24.64","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 Dec 2017 to 16 Jan 2018.","24.64","NONE","AUTHORISED","489790fe-810d-469a-9ff0-440a5cc73a02"
"2018-01-19","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","13.06","B106","","Ulearn","13.06","NONE","AUTHORISED","daef52b1-9af2-4e66-ae39-440411f9b0b3"
"2018-01-29","SPEND","ULearn Limited Current account","Yahoo Inc.","","20.84","B113","","Ulearn","20.84","NONE","AUTHORISED","06b0a790-f5f5-4d8f-a549-35496afe863b"
"2018-02-01","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4376808   GP","688.37","100","","Valitor Merch A/C","688.37","NONE","AUTHORISED","2b02ded6-0be2-4397-867a-431bf0c9a953"
"2018-01-31","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 31 GP","5543","100","","ULearn-Student","5543","NONE","AUTHORISED","ad713e4c-6fbc-4aa3-b384-292f408aa559"
"2018-01-30","SPEND","ULearn Limited Current account","SOFTWARE","","0.18","B106","","Misc Software / Hosting","0.18","NONE","AUTHORISED","93bfdf87-de1f-4f46-8f05-38bd2550cbfb"
"2018-02-02","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4383258   GP","1849.31","100","","Valitor Merch A/C","1849.31","NONE","AUTHORISED","6b32dab6-d5e9-4abf-afbf-22e0b60fd998"
"2018-02-05","RECEIVE","ULearn Limited Current account","MUSTAFA ARSLAN","","2545","B123","","They sent a wrong bank account details, so that money returned to our bank account","2545","NONE","AUTHORISED","94fe2bde-3ea4-4d05-a072-3478e83aa788"
"2018-02-05","SPEND","ULearn Limited Current account","Netflix","","10.99","B115A","","Ulearn","10.99","NONE","AUTHORISED","256152cd-3f01-4c12-bc1e-244e59c2ba9c"
"2018-02-02","SPEND","ULearn Limited Current account","JAVA REPUBLIC","Java Republic SEPA DD","284.13","B102","","Java Republic Coffee Machine etc","284.13","NONE","AUTHORISED","dd7aedb6-f599-44c0-8100-28068fd72e5d"
"2018-02-06","SPEND","ULearn Limited Current account","EIRCOM","","63.91","B104","","Ulearn ","63.91","NONE","AUTHORISED","6306bffe-cfb9-47df-94fc-1bc8e198616b"
"2018-02-13","SPEND","ULearn Limited Current account","Homebase","","865.81","A101A","","Accommodation","865.81","NONE","AUTHORISED","4e66acb8-6beb-4f8b-b5db-2e193444e0e5"
"2018-02-13","SPEND","ULearn Limited Current account","Homebase","","124.3","A101A","","Accommodation","124.3","NONE","AUTHORISED","47834596-a0f9-475b-ad08-278c568cb98c"
"2018-01-19","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4296501   GP","2944.88","100","","Valitor Merch A/C","2944.88","NONE","AUTHORISED","4a210062-8ab9-4120-931f-803ff8d139b4"
"2018-01-19","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","141.4","B105","","Flogas","141.4","NONE","AUTHORISED","b16d52dc-ba32-4f4d-9797-493c9ae60e32"
"2018-01-19","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","79.02","B105","","Flogas","79.02","NONE","AUTHORISED","6b1c6671-2e8e-4bd5-b8b9-6e65b5577945"
"2018-01-19","RECEIVE","ULearn Limited Current account","ULearn-Student","ULEARN LTD","1545.48","100","","Course / Accomm Fees","1545.48","NONE","AUTHORISED","01227fe2-1fdd-454e-ba3d-74ce4cc30bf1"
"2018-01-24","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4316429   GP","6355.46","100","","Valitor Merch A/C","6355.46","NONE","AUTHORISED","f8a1f4b3-c19e-41ea-8ff0-86d35d51c9f6"
"2018-01-23","SPEND","ULearn Limited Current account","Zopim - CARD","P2001US 14.00@1.22057","11.47","B106","","Zopim Chat Module","11.47","NONE","AUTHORISED","d7406c42-8e97-431d-84f4-4fcfc98d188b"
"2018-01-25","SPEND","ULearn Limited Current account","Airport Taxi","POS23JAN AIRPORT TAXI","34","A104","","Airport Transfer","34","NONE","AUTHORISED","1298d02a-e8e9-4609-89d3-74bd742bb785"
"2018-01-25","SPEND","ULearn Limited Current account","Airport Taxi","POS23JAN AIRPORT TAXI","57","A104","","Airport Transfer","57","NONE","AUTHORISED","c3ccc392-60c0-4509-99fe-8a4b725115e0"
"2018-01-26","SPEND","ULearn Limited Current account","THE HR COMPANY - DD","The HR Compan SEPA DD","141.45","B118","","HR Company Consult","141.45","NONE","AUTHORISED","78d1f3f2-f4bb-4e71-b249-578affd23f5e"
"2018-01-26","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4339402   GP","2351.12","100","","Valitor Merch A/C","2351.12","NONE","AUTHORISED","ee504f37-e851-4f34-a4e5-66968dc93230"
"2018-01-23","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 23 GP","1060","100","","Ulearn Student","1060","NONE","AUTHORISED","5ab18b61-d05f-402e-a6e7-4903eaae4bfb"
"2018-02-01","SPEND","ULearn Limited Current account","Di Luca","","6","B113","","Coffee","6","NONE","AUTHORISED","fedc3501-8caa-400a-9344-5c4bba7df71b"
"2018-01-30","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4352908   GP","1568.06","100","","Valitor Merch A/C","1568.06","NONE","AUTHORISED","d7d92446-1bdf-44ce-ab46-5b2cf99957ca"
"2018-01-31","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4359798   GP","3668.37","100","","Valitor Merch A/C","3668.37","NONE","AUTHORISED","a2492c93-34e8-4c34-932c-5b8df49948e6"
"2018-01-30","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 30 GP","3806","100","","ULearn-Student","3806","NONE","AUTHORISED","11cfdf60-3bec-4e44-8a35-544ed9612c81"
"2018-01-30","SPEND","ULearn Limited Current account","Audible - CARD","P2701GB  7.99@.872270","9.16","B121","","Audio Books School","9.16","NONE","AUTHORISED","285f8c5c-a71e-4d71-b8c5-8df948382dfc"
"2018-01-30","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","10.24","B106","","Hosting","10.24","NONE","AUTHORISED","c69b723f-f6b5-4e03-bc02-6c1dc48b1b8a"
"2018-02-01","SPEND","ULearn Limited Current account","ToutApp - CARD","P3001US 30.00@1.23355","24.32","B106","","ToutApp Email Software","24.32","NONE","AUTHORISED","7c829110-815b-4380-83a8-83a8a314136c"
"2018-01-31","RECEIVE","ULearn Limited Current account","ULearn-Student","SHEILA PANCAS","330.8","100","","ULearn-Student","330.8","NONE","AUTHORISED","99d74361-e820-448c-a294-530288145250"
"2018-02-08","SPEND","ULearn Limited Current account","AJ PRODUCTS","18347","244.77","B102","","Office cabinet SYNC, with lock,
2000x1000x310 mm, white laminate","244.77","NONE","AUTHORISED","09f1303b-0834-40b1-89b7-7be4098713d2"
"2018-02-05","SPEND","ULearn Limited Current account","Virgin Media","","113.49","A101","","Internet & TV Apartments","113.49","NONE","AUTHORISED","895bc970-95a6-407f-9089-57629955c82f"
"2018-02-08","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       19","0.32","B106","","Misc Software / Hosting","0.32","NONE","AUTHORISED","5cd8e2e1-276d-4bc2-9a94-7ef85b72eaa8"
"2018-02-08","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4421536   GP","1077.98","100","","Valitor Merch A/C","1077.98","NONE","AUTHORISED","aea60764-505e-4190-8372-6e569d714982"
"2018-02-08","SPEND","ULearn Limited Current account","Cazoomi - SyncApps - CARD","P0602US 19.98@1.23105","16.23","B106","","Sync Apps Recurring Subscription","16.23","NONE","AUTHORISED","72cbcdb5-ad2a-4211-9b1f-791575001d32"
"2018-02-08","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 02 08 GP","4385","100","","ULearn-Student","4385","NONE","AUTHORISED","0f0aa76f-4024-402a-9706-8299ce23a24a"
"2018-02-07","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 02 07 GP","1350","100","","ULearn-Student","1350","NONE","AUTHORISED","ba6655b9-3f60-4190-ae1f-6c77c3b893ca"
"2018-02-06","RECEIVE","ULearn Limited Current account","ULearn-Student","P2018147 DEBORA P2 GP","2075","100","","ULearn-Student","2075","NONE","AUTHORISED","488bc711-2e84-479e-bbe8-8e169b15ec97"
"2018-02-08","SPEND","ULearn Limited Current account","PREPAYPOWER","POS06FEB PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","8cec77d6-7e03-4290-8b50-924132b36e83"
"2018-01-18","SPEND","ULearn Limited Current account","Unknown","ATMD 18JAN UBLUS06345","20","B102","","Ulearn","20","NONE","AUTHORISED","b48c308a-abcc-497a-95d9-8620110cf619"
"2018-01-23","SPEND","Credit Card - Neil","Zoku Amsterdam Amsterdam NL","","13","B112","","Trip","13","NONE","AUTHORISED","0e466d1d-a90a-4162-a02c-557d31376b5b"
"2018-01-17","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM TIS    SEPA DD","62.42","B104","","Telephone & Internet","62.42","NONE","AUTHORISED","121e35f3-a0a3-4045-b7ad-c90940019ac3"
"2018-01-18","SPEND","ULearn Limited Current account","Spotify","POS15JAN PAYPAL *SPOT","9.99","A108","","School Spotify Sub","9.99","NONE","AUTHORISED","d032e990-a8ab-41bf-911c-be02808db8a7"
"2018-01-18","SPEND","ULearn Limited Current account","Google - CARD","POS16JAN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","3e051d59-0a7b-4bc1-b4d8-9d36e4e1c9c5"
"2018-01-18","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4290296   GP","1298.38","100","","Valitor Merch A/C","1298.38","NONE","AUTHORISED","e4e04c65-2b6c-4060-9da3-95e8e2628be0"
"2018-01-19","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","81.79","B105","","Flogas","81.79","NONE","AUTHORISED","2d3c949c-1fbe-431d-a4e2-b215f5c6964c"
"2018-01-19","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","87.8","B105","","Flogas","87.8","NONE","AUTHORISED","f6b7c5f6-8378-4e78-a0a6-d3544fc0fe14"
"2018-01-19","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.49","B106","","Misc Software / Hosting","0.49","NONE","AUTHORISED","21082ea4-bf3c-46f4-8924-f5aaf801aac7"
"2018-01-19","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","117.38","B105","","Flogas","117.38","NONE","AUTHORISED","4697093d-f57b-4332-90f3-ebb4ec564b0c"
"2018-01-18","RECEIVE","ULearn Limited Current account","ULearn-Student","ULEARN16496","2475","100","","ULearn-Student","2475","NONE","AUTHORISED","2a9a1e5b-deac-456d-b020-d6128e835336"
"2018-01-19","SPEND","ULearn Limited Current account","JAVA REPUBLIC","Java Republic SEPA DD","128.32","B102","","Java Republic Coffee Machine etc","128.32","NONE","AUTHORISED","1070c547-e57b-4476-ad8b-b3366310c354"
"2018-01-26","SPEND","ULearn Limited Current account","Joe's Coffee","","6.8","B115","","Coffee","6.8","NONE","AUTHORISED","c84b10e6-8011-41da-8f37-c7e40beffeb0"
"2018-01-22","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","51.03","B119","","Life Insurance BOI","51.03","NONE","AUTHORISED","ad7bf1e2-199b-4fe7-9368-af6baa49f4c4"
"2018-01-22","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 22 GP","170","100","","ULearn-Student","170","NONE","AUTHORISED","90b7b587-f449-4928-9125-a01c1b14e0c4"
"2018-01-22","SPEND","ULearn Limited Current account","EIRCOM","","410.47","B104","","DD","410.47","NONE","AUTHORISED","5ee98a4d-4ab7-4ab8-bf27-9b4c052e2676"
"2018-01-24","SPEND","ULearn Limited Current account","SOFTWARE","POS22JAN ADOBE  CREAT","30.74","B106","","Software / Hosting","30.74","NONE","AUTHORISED","bb80635e-6150-4be0-92d9-a00edbb5aac2"
"2018-01-24","SPEND","ULearn Limited Current account","Google - CARD","POS22JAN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","357ab32b-5842-4f0b-b24f-dfa3f6a01892"
"2018-01-23","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","47.05","B119","","Life Insurance BOI","47.05","NONE","AUTHORISED","0bfe117e-41b8-492e-9520-d485cb9e78f4"
"2018-01-23","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4309664   GP","297.8","100","","Valitor Merch A/C","297.8","NONE","AUTHORISED","6a62f65c-0aea-49f5-b6ab-d98db203e1a1"
"2018-01-23","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       14","0.23","B106","","Misc Software / Hosting","0.23","NONE","AUTHORISED","cfe07cfa-6468-49fb-b37f-e0d63c2add60"
"2018-01-25","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4333108   GP","2971.9","100","","Valitor Merch A/C","2971.9","NONE","AUTHORISED","2c974db8-f410-43df-86d1-b8f6229bb184"
"2018-01-24","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 24 GP","1070","100","","Ulearn Student","1070","NONE","AUTHORISED","a41362ef-2db4-40a0-a2d2-c50a0d50c96b"
"2018-01-25","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 25 GP","2602.5","100","","ULearn-Student","2602.5","NONE","AUTHORISED","8022fb6f-6563-4428-85ce-b9e2b25d6e30"
"2018-01-25","SPEND","ULearn Limited Current account","MUSTAFA ARSLAN","","17.5","B126","","Bank chages","17.5","NONE","AUTHORISED","0f8290d0-3413-4213-8805-a38c1024709d"
"2018-01-26","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 01 26 GP","3500","100","","ULearn-Student","3500","NONE","AUTHORISED","41d21ee9-36d5-46fa-a008-b1e8e34c2600"
"2018-01-29","SPEND","ULearn Limited Current account","Virgin Media","","87.5","A101","","Internet & TV Apartments","87.5","NONE","AUTHORISED","f205adb4-e9b5-4634-9dc8-ddda94b9872e"
"2018-01-29","RECEIVE","ULearn Limited Current account","ULearn-Student","ULEARN17286","3125","100","","ULearn-Student","3125","NONE","AUTHORISED","10641291-d755-4013-a5ca-fdb426a0797e"
"2018-01-23","SPEND","ULearn Limited Current account","Neil Mc Mahon","","63","B113","","Meal","63","NONE","AUTHORISED","e588900d-bc6f-4b3a-b664-fbe39ff39e57"
"2018-01-31","SPEND","ULearn Limited Current account","Google - CARD","POS29JAN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","8eda7b46-c5bc-46d0-80e1-e073a8f14d1b"
"2018-01-30","SPEND","ULearn Limited Current account","HighRise - CARD","P2801US 49.00@1.23706","39.61","B106","","HighRise CRM Software","39.61","NONE","AUTHORISED","35817406-9283-43e5-962d-ce14c8b9096f"
"2018-02-02","SPEND","ULearn Limited Current account","Facebook - CARD","","5.95","B110","","Facebook Ads & Boost Posts","5.95","NONE","AUTHORISED","1cdcc594-49b3-4e15-b9c7-b71feee4413a"
"2018-02-05","SPEND","ULearn Limited Current account","Google - CARD","POS01FEB GOOGLE *SVCS","88.56","B106","","Google Apps Bus","88.56","NONE","AUTHORISED","6f30183e-c728-46bf-8b24-b75fa71cf287"
"2018-02-05","SPEND","ULearn Limited Current account","Airport Taxi","POS01FEB AIRPORT TAXI","39","A104","","Airport Transfer","39","NONE","AUTHORISED","6e1e953a-72c2-4dfe-ab75-ea5b11c48e29"
"2018-02-05","SPEND","ULearn Limited Current account","Airport Taxi","POS01FEB AIRPORT TAXI","33","A104","","Airport Transfer","33","NONE","AUTHORISED","a384eb66-c264-40bb-a87c-e5aba8fb79b3"
"2018-02-05","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4390064   GP","2092.5","100","","Valitor Merch A/C","2092.5","NONE","AUTHORISED","5a2d6b13-2838-445c-9549-d31973a9aca8"
"2018-02-02","SPEND","ULearn Limited Current account","EIRCOM","","322.47","B104","","Ulearn ","322.47","NONE","AUTHORISED","dfd6723f-8da0-41fe-9aaf-b6756cd05782"
"2018-02-05","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 02 05 GP","2772.5","100","","ULearn-Student","2772.5","NONE","AUTHORISED","aa30e4a5-bfd2-4e4b-8e77-ff988aca10bf"
"2018-02-07","SPEND","ULearn Limited Current account","BOI","","0.36","B127","","Bank Charges Gov Duty","0.36","NONE","AUTHORISED","6b98b761-417c-451a-b0b0-bafd3c9a2f8c"
"2018-02-06","SPEND","ULearn Limited Current account","Github - CARD","P0302US  7.00@1.24113","5.64","B106","","Github Repos","5.64","NONE","AUTHORISED","75d534a6-e4c9-4a33-8b7c-ad1466e514ca"
"2018-02-06","SPEND","ULearn Limited Current account","Google - CARD","POS04FEB GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","d5162277-e307-4b2b-9cf4-a30e24e2d65b"
"2018-02-06","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4397169   GP","654.59","100","","Valitor Merch A/C","654.59","NONE","AUTHORISED","914e6784-ff0b-42ca-9d0c-fee863c26b13"
"2018-02-07","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M4404187   GP","5164.33","100","","Valitor Merch A/C","5164.33","NONE","AUTHORISED","77eef86a-4c84-410a-b936-ab3fa37c6c75"
"2018-02-07","SPEND","ULearn Limited Current account","PREPAYPOWER","B8S Flogas Na SEPA DD","937.4","B105A","","Gas","937.4","NONE","AUTHORISED","45104f22-ab0f-4f7b-bcff-f8ccc99c77e4"
"2018-02-08","RECEIVE","ULearn Limited Current account","ULearn-Student","PMNTX3STUDENTS","6450","100","","ULearn-Student","6450","NONE","AUTHORISED","094fd735-27b7-4bca-8b92-f73801ce2c34"
"2018-02-09","SPEND","ULearn Limited Current account","Bord Gais Energy - DD","BORD GAIS EIR SEPA DD","707.23","B105A","","Gas ","707.23","NONE","AUTHORISED","2025d590-2d9e-4d03-b921-c00915bf331a"
"2018-02-09","RECEIVE","ULearn Limited Current account","ULearn-Student","PATRICIA FRANCA","125","100","","ULearn-Student","125","NONE","AUTHORISED","712b19a3-e765-4581-b22a-eee6d5801202"
