Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2020-04-21","SPEND","ULearn Limited Current account","Hubspot","545","56.58","B106","","POS20APR HS_Ireland","56.58","NONE","AUTHORISED","a8e060e8-2319-46af-9bfb-903fe9067a93"
"2020-04-21","SPEND","ULearn Limited Current account","Hubspot","545","565.8","B106","","POS20APR HS_Ireland","565.8","NONE","AUTHORISED","b99acad6-e531-4ec3-9db2-26cd2f410844"
"2020-04-22","SPEND","ULearn Limited Current account","ADOBE","545","30.74","B106","","POS21APR Adobe.com","30.74","NONE","AUTHORISED","eae7f9a6-72c2-48e5-be12-5dc842ad3521"
"2020-04-23","SPEND","ULearn Limited Current account","Facebook - CARD","545","24.6","B110","","POS22APR FACEBK *BPNH","24.6","NONE","AUTHORISED","0357911c-2f08-409d-bac7-9ba0281b4f0f"
"2020-04-02","SPEND","ULearn Limited Current account","PAYROLL","331","14666.61","E104B","","CONTRA            CTO","14666.61","NONE","AUTHORISED","9d728afd-d6b9-4452-8522-89005a667924"
"2020-04-06","SPEND","ULearn Limited Current account","PREPAYPOWER","545","50","B105A","","POS03APR PREPAYPOWER","50","NONE","AUTHORISED","0c59451c-d2e8-4ee7-bd5f-2bc616c86b68"
"2020-04-06","SPEND","ULearn Limited Current account","Bank Charges","407","1.34","B127","","NEPOSCHGUSD 000001.34","1.34","NONE","AUTHORISED","82167c7a-d4af-4003-8fe3-60599d80de61"
"2020-04-09","SPEND","ULearn Limited Current account","DIEGO TAROCO","537","47.61","E104B","","TO DIEGO TAROCO","47.61","NONE","AUTHORISED","3c5e9c03-a7c9-4cc5-9bcb-3a23abb4827c"
"2020-04-09","SPEND","ULearn Limited Current account","Fintan Carney","537","100.71","E104B","","TO FINTAN CARNEY","100.71","NONE","AUTHORISED","8da310ab-4699-489a-b260-12e4549679d2"
"2020-04-14","SPEND","ULearn Limited Current account","PREPAYPOWER","545","70","B105A","","POS10APR PREPAYPOWER","70","NONE","AUTHORISED","74ca4681-dfe4-41b1-aa96-b658d5ee9b98"
"2020-04-27","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","553","229.36","B106","","P2504US245.99@0.93239","229.36","NONE","AUTHORISED","775934f8-dcd9-458b-98ab-fc11f9ba177e"
"2020-03-30","SPEND","ULearn Limited Current account","SOFTWARE","553","11.86","B106","","P2903US 12.99@0.91301","11.86","NONE","AUTHORISED","25d18c99-d75e-4c74-a5f4-4dbb5ea05e68"
"2020-03-30","SPEND","ULearn Limited Current account","Bank Charges","540","10","B127","","BOI BOL CHARGE","10","NONE","AUTHORISED","e6899c36-8ecc-4b5a-b18d-6b08a175db3f"
"2020-03-30","SPEND","ULearn Limited Current account","Bank Charges","407","0.24","B127","","NEPOSCHGUSD 000000.24","0.24","NONE","AUTHORISED","a14c9a1d-6b97-47c4-98e2-9d3ce3e7201d"
"2020-03-30","RECEIVE","ULearn Limited Current account","NEILAN Govender","621","2038","104","","365  Payment","2038","NONE","AUTHORISED","3a30f40c-268c-4a3f-bbec-246b68ffbe33"
"2020-02-27","SPEND","ULearn Limited Current account","SOFTWARE","553","2.27","B106","","P2602BG  2.46@0.92276","2.27","NONE","AUTHORISED","e6860d04-74a4-4666-9d7e-f0234377fb05"
"2020-02-27","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","545","28.02","B106","","POS26FEB PAYPAL *GODA","28.02","NONE","AUTHORISED","ca7e7425-6a92-4b51-bf57-6a270fccf2f8"
"2020-02-27","SPEND","ULearn Limited Current account","Green Bench","545","53.5","B115","","POS26FEB GREEN BENCH","53.5","NONE","AUTHORISED","64049291-f636-4c4b-864e-305def6b6aad"
"2020-02-27","SPEND","ULearn Limited Current account","Bank Charges","407","0.05","B127","","NEPOSCHGUSD 000000.05","0.05","NONE","AUTHORISED","87df7812-890f-402a-9ac6-3b33710dec93"
"2020-02-27","RECEIVE","ULearn Limited Current account","ULearn-Student","931","5173.25","100","","ULS2020 02 27      GP","5173.25","NONE","AUTHORISED","b6f91ba6-6f7a-4a3a-92dc-fd4896722f52"
"2020-02-28","SPEND","ULearn Limited Current account","Bank Charges","540","10","B127","","BOI BOL CHARGE","10","NONE","AUTHORISED","bc5b27c8-35e4-4727-bfbe-31aec7edd929"
"2020-02-28","RECEIVE","ULearn Limited Current account","ULearn-Student","931","213","100","","P 2019 1785   P 20 GP","213","NONE","AUTHORISED","4965fd6a-c003-48e1-9db0-acf854556f9f"
"2020-02-28","RECEIVE","ULearn Limited Current account","ULearn-Student","931","225","100","","ULS2020 02 28      GP","225","NONE","AUTHORISED","281c959a-f7ea-4e4f-b443-a957e35138d2"
"2020-02-26","SPEND","ULearn Limited Current account","CAOL O HUIGIN","537","2217.83","E104B","","TO CAOL O HUIGIN","2217.83","NONE","AUTHORISED","29b8940d-e1cc-485c-8337-54c513660e9d"
"2020-02-26","SPEND","ULearn Limited Current account","David Mac Redmond","537","2210.68","E104B","","TO DAVID MAC REDMOND","2210.68","NONE","AUTHORISED","0e873f39-b154-4e3d-8cb4-117af61c9e1a"
"2020-02-26","SPEND","ULearn Limited Current account","DIEGO TAROCO","537","2079.89","E104B","","TO DIEGO TAROCO","2079.89","NONE","AUTHORISED","d4c05830-16ad-479b-8808-b1c6a1e3e796"
"2020-02-26","SPEND","ULearn Limited Current account","DOIREANN CARR","537","2218.61","E104B","","TO DOIREANN CARR","2218.61","NONE","AUTHORISED","d4765125-c4b7-4cfa-8328-52feb88b32a4"
"2020-02-26","SPEND","ULearn Limited Current account","Fintan Carney","537","2138.73","E104B","","TO FINTAN CARNEY","2138.73","NONE","AUTHORISED","fb6a89a5-ae66-482e-9c47-a6e450cde84e"
"2020-02-26","SPEND","ULearn Limited Current account","GAVIN BRENNAN","537","294","E104B","","TO GAVIN BRENNAN","294","NONE","AUTHORISED","991b0b83-d7a0-4182-9874-728d99453663"
"2020-02-26","SPEND","ULearn Limited Current account","JUAN DE VIVERO WOO","537","306","E104B","","TO JUAN DE VIVERO WOO","306","NONE","AUTHORISED","30382f60-91b6-4767-b88c-91d7b77e53c4"
"2020-02-26","SPEND","ULearn Limited Current account","PATRICIA KELLETT","537","2618.23","E104B","","TO PATRICIA KELLETT","2618.23","NONE","AUTHORISED","5d6d7712-4df7-44d2-8e02-e5872e45047d"
"2020-02-26","SPEND","ULearn Limited Current account","MARGARET WOODS","537","730","E104B","","TO MARGARET WOODS","730","NONE","AUTHORISED","3909bb98-90b1-4641-ab08-c84a01828927"
"2020-02-26","SPEND","ULearn Limited Current account","NEILAN Govender","537","2068.13","E104B","","TO NEILAN GOVENDER","2068.13","NONE","AUTHORISED","a1e8a5ca-8217-4ed3-9b44-7d82171f94dc"
"2020-02-26","SPEND","ULearn Limited Current account","PADRAIG COSTELLO","537","1469.13","E104B","","TO PADRAIG COSTELLO","1469.13","NONE","AUTHORISED","b4172e9b-043e-49c9-98b8-ba8aedab4d0b"
"2020-02-26","SPEND","ULearn Limited Current account","PATRICK KEEGAN","537","182.16","E104B","","TO PATRICK  KEEGAN","182.16","NONE","AUTHORISED","ee393f79-41d8-427d-a43c-66edbcfb58d3"
"2020-02-26","SPEND","ULearn Limited Current account","ROISIN KEHOE","537","2146.17","E104B","","TO ROISIN KEHOE","2146.17","NONE","AUTHORISED","2bc5cdb2-f356-4055-84d7-41abfb1adafb"
"2020-02-26","SPEND","ULearn Limited Current account","TOURIA JOUILLA","537","2654.2","E104B","","TO TOURIA JOUILLA","2654.2","NONE","AUTHORISED","c693e5f8-03bf-41fa-a935-ee2cedd34508"
"2020-02-26","SPEND","ULearn Limited Current account","WILLIAM MORTON","537","1582.45","E104B","","TO WILLIAM MORTON","1582.45","NONE","AUTHORISED","fa074766-99c0-4d33-997e-33238db3369d"
"2020-02-26","SPEND","ULearn Limited Current account","DESMOND TRAYNOR","537","296.78","E104B","","TO DESMOND TRAYNOR","296.78","NONE","AUTHORISED","f74c86b7-a910-4f4b-bc19-af03d8b7c5e4"
"2020-02-26","SPEND","ULearn Limited Current account","REVENUE COMMISSIONERS","340","12194.9","B109","","Revenue Commi SEPA DD","12194.9","NONE","AUTHORISED","03667ada-f216-4f88-ba3f-773307c3f501"
"2020-02-26","SPEND","ULearn Limited Current account","CloudVoice - DD","CV_9830","68.14","B104","","Services Billing Period - January 2020","68.14","NONE","AUTHORISED","c19270a8-f321-41d1-b3fd-49f5f77b0f83"
"2020-02-21","SPEND","ULearn Limited Current account","General Post Office (GPO)","","8","B102","","Tracking number RL 773 174 029 IE","8","NONE","AUTHORISED","fb36a1b2-bdaa-4a09-a533-b846f0d187da"
"2020-02-20","SPEND","ULearn Limited Current account","Noel Hancock","124-125-126","165","A104","","Transfer students","165","NONE","AUTHORISED","ec090c30-378e-4f86-bcde-726a866e6456"
"2020-02-25","SPEND","ULearn Limited Current account","Indeed - CARD","30569166","615.27","B110","","February 2020 - Advertising on Indeed.com","615.27","NONE","AUTHORISED","24b5a227-7835-4a87-bf7c-e85e508cdc50"
"2020-02-19","SPEND","ULearn Limited Current account","An Post","","503.5","B124","","One 4 all Card","150","NONE","AUTHORISED","cf1d4fd9-ebeb-4c52-bd90-4b4ba771acc3"
"2020-02-24","SPEND","ULearn Limited Current account","Zopim - CARD","INV05428886","12.98","B106","","Chat Basic Subscription
(02/20/2020-03/19/2020)","12.98","NONE","AUTHORISED","633fb886-1d17-47f6-aa26-78db59e1cbb0"
"2020-02-23","SPEND","ULearn Limited Current account","MyInterview","2686","17.62","B106","","Growth Package","17.62","NONE","AUTHORISED","652885a3-bc60-429f-8935-c27e55de40fd"
"2020-02-25","RECEIVE","ULearn Limited Current account","ULearn-Student","931","2525","100","","linguaenglish stud GP","2525","NONE","AUTHORISED","56d26363-87e8-4d28-9090-5bc31099e136"
"2020-02-25","RECEIVE","ULearn Limited Current account","ULearn-Student","931","19083.35","100","","ULS2020 02 25      GP","19083.35","NONE","AUTHORISED","ccf50227-5c2f-4ccd-98f8-d4502dbbeccd"
"2020-02-26","RECEIVE","ULearn Limited Current account","ULearn-Student","931","3530","100","","ULS2020 02 26      GP","3530","NONE","AUTHORISED","ca577736-f23b-4f22-863c-1ba35904e66a"
"2020-02-19","SPEND","ULearn Limited Current account","Hubspot","1904648","282.9","B106","","Sales Hub Professional Onboarding - February","282.9","NONE","AUTHORISED","cfe08967-5d69-438c-a6cc-1f50d4a210c9"
"2020-02-18","SPEND","ULearn Limited Current account","WONDER IDEA TECHNOLOGY LIMITED","","14.28","B106","","Online Brochure Flipbook Software","14.28","NONE","AUTHORISED","3f9790cc-eef2-48e0-a5e9-59ac954e7e58"
"2020-02-16","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","62A381193C777064S","117.32","B106","","GLOBAL Domain Name Registration - Renewal","117.32","NONE","AUTHORISED","efda829b-72cd-4ca7-a076-75cdc1664ce0"
"2020-02-26","SPEND","ULearn Limited Current account","Host Ireland - DD","208080","676.5","B104","","PremierDedicated - [300 Mbps] , [ULearn Ded] , [89 Harcourt Street, Dublin 2,
Ireland] , [WQELE] (02/03/2020 - 01/04/2020","676.5","NONE","AUTHORISED","5fcc5ad3-4d98-4dd5-b859-518d21b1395b"
"2020-02-10","SPEND","ULearn Limited Current account","Lucid Software","4828975","73.06","B106","","Lucidchart Basic
Feb 10, 2020 – Feb
10, 2021","73.06","NONE","AUTHORISED","ea22a04f-dc7b-4cfc-a016-5568b890176d"
"2020-02-04","SPEND","ULearn Limited Current account","Fresh","","7.8","B115A","","Food","7.8","NONE","AUTHORISED","d90bf782-f2dc-4f00-9dcb-4283850906aa"
"2020-02-21","RECEIVE","ULearn Limited Current account","ULearn-Student","931","815","100","","1D1030000 GFC20 97 GP","815","NONE","AUTHORISED","12caf7e4-3cc2-4757-906d-9f77c9952408"
"2020-02-21","RECEIVE","ULearn Limited Current account","ULearn-Student","931","12880","100","","ULS2020 02 21      GP","12880","NONE","AUTHORISED","86dc62b6-eed4-4920-ae49-ea03733931bf"
"2020-02-24","SPEND","ULearn Limited Current account","ADOBE","545","30.74","B106","","POS21FEB Adobe.com","30.74","NONE","AUTHORISED","64ad984d-d3fb-4202-8789-f90557c32062"
"2020-02-24","SPEND","ULearn Limited Current account","Google - CARD","545","500","B110","","POS23FEB GOOGLE*ADS10","500","NONE","AUTHORISED","9a582747-7c64-498d-bfa9-f97bb5e89f39"
"2020-02-24","SPEND","ULearn Limited Current account","Bank Charges","407","0.26","B127","","NEPOSCHGUSD 000000.26","0.26","NONE","AUTHORISED","da9fc635-39fd-4a5e-b8cf-16c516d9ab5e"
"2020-02-24","SPEND","ULearn Limited Current account","Bank Charges","407","0.35","B127","","NEPOSCHGUSD 000000.35","0.35","NONE","AUTHORISED","153c106f-2185-4347-89fa-ce070356e440"
"2020-02-10","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","14546","100","","1D0490000 GFC20 04 GP","14546","NONE","AUTHORISED","fbfb2b98-d32d-46d7-9107-37a81bf1f0d8"
"2020-02-17","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","8170","100","","ULS2020 02 17 ULS2 GP","8170","NONE","AUTHORISED","7126ae55-033b-4435-987b-571d18e4c696"
"2020-02-17","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","865","100","","Invoice DXXXXXXXX  GP","865","NONE","AUTHORISED","3240b447-8095-42c8-9bba-0f666ed572ed"
"2020-02-17","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","2308","100","","ANDRESSA ZERBINI","2308","NONE","AUTHORISED","65816371-f32c-46d6-92a4-9d8b7ba205e7"
"2020-02-18","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","415","100","","ULS2020 02 18 ULS2 GP","415","NONE","AUTHORISED","0e5bab03-8b54-40f3-8804-fdc1aed11dd0"
"2020-02-19","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","2315.4","100","","ULS2020 02 19      GP","2315.4","NONE","AUTHORISED","46cd301a-d9be-4516-a22a-a3cd13e74a13"
"2020-02-20","RECEIVE","ULearn Limited Current account","ULearn-Student","General course english","3835","100","","ULS2020 02 20      GP","3835","NONE","AUTHORISED","d19ce27f-2cbb-4964-9208-98467b23bbc0"
"2020-02-03","SPEND","ULearn Limited Current account","Noel Hancock","","55","A104","","POS31JAN PAYPAL *NOEL","55","NONE","AUTHORISED","ef15aa15-a91d-43ac-84e6-d26958ae5852"
"2020-02-03","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","POS31JAN GOOGLE*ADS10","500","NONE","AUTHORISED","f76d95b2-9721-40fc-9f6a-ca8dd08dbd53"
"2020-06-07","SPEND","ULearn Limited Current account","Homebase","","101.33","A101A","","Accommodation","101.33","NONE","AUTHORISED","306a572b-5b62-4082-bb9e-4b0b044afb7e"
"2020-02-10","SPEND","ULearn Limited Current account","Bank Charges","","0.19","B127","","NEPOSCHGGBP 000000.19","0.19","NONE","AUTHORISED","193483f4-9a53-49d7-94b2-86f2f7bc14a8"
"2020-02-14","SPEND","ULearn Limited Current account","Green Bench","277382","61.1","B115","","Meal","61.1","NONE","AUTHORISED","526458e2-dec2-438d-8955-39fa8a6aa08c"
"2020-06-08","SPEND","ULearn Limited Current account","PREPAYPOWER","545","70","B105A","","POS06JUN PREPAYPOWER","70","NONE","AUTHORISED","4c5adada-584c-43ac-95e0-327d74583e9d"
"2020-06-08","RECEIVE","ULearn Limited Current account","Gabriel Adrian Picco","931","160","102","","1 WEEK RENT        GP","160","NONE","AUTHORISED","70a01c5e-29ca-4d8a-803d-2793e8f8ad84"
"2020-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","931","158","100","","Invoice No. P20204 GP","158","NONE","AUTHORISED","768eaf4c-a972-4a43-9602-7894d71a703c"
"2020-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","931","800","100","","MONGOLIAN STUDENT  GP","800","NONE","AUTHORISED","214a4968-d241-49a4-94fe-06ad5bd330b0"
"2020-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","931","20","100","","TRANSFERENCIA Jaim GP","20","NONE","AUTHORISED","188a6d8a-f07c-4f58-9f23-9976376badc6"
"2020-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","931","59","100","","TRANSFERENCIA      GP","59","NONE","AUTHORISED","96425df7-3e52-4fcc-8a24-fb3d51c53895"
"2020-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","621","708","100","","365  Linxuan Yue","708","NONE","AUTHORISED","00f54766-bdcb-4e53-910e-38619cc00514"
"2020-02-18","SPEND","ULearn Limited Current account","GMELIUS","545","9.22","B106","","POS17FEB GMELIUS","9.22","NONE","AUTHORISED","7412a695-5759-447a-ac5f-76ee18980f3b"
"2020-02-18","SPEND","ULearn Limited Current account","Google - CARD","545","500","B110","","POS17FEB GOOGLE*ADS10","500","NONE","AUTHORISED","86cc0346-d5d7-4d68-84fd-03a4b90eebba"
"2020-02-18","SPEND","ULearn Limited Current account","Bank Charges","407","0.55","B127","","NEPOSCHGUSD 000000.55","0.55","NONE","AUTHORISED","b5af9aff-a2b8-40a4-8b6d-d54399cbb556"
"2020-02-18","SPEND","ULearn Limited Current account","Flogas SEPA - DD","340","90.77","B105","","Flogas        SEPA DD","90.77","NONE","AUTHORISED","d01169dd-1d6b-4372-9bbc-74a6cc2380bf"
"2020-02-18","SPEND","ULearn Limited Current account","Flogas SEPA - DD","340","168.02","B105","","Flogas        SEPA DD","168.02","NONE","AUTHORISED","ac02a103-0589-437d-966c-7e6ba4bd9499"
"2020-02-18","SPEND","ULearn Limited Current account","Flogas SEPA - DD","340","78.91","B105","","Flogas        SEPA DD","78.91","NONE","AUTHORISED","24b1f5ea-7370-4324-8520-7d977f32df3b"
"2020-02-18","SPEND","ULearn Limited Current account","Flogas SEPA - DD","340","159.26","B105","","Flogas        SEPA DD","159.26","NONE","AUTHORISED","24827923-26fe-449b-925f-a9ad85ef6b5b"
"2020-02-18","SPEND","ULearn Limited Current account","Flogas SEPA - DD","340","45.96","B105","","Flogas        SEPA DD","45.96","NONE","AUTHORISED","17af3d9d-8cac-46e8-997a-d09e62de0fc6"
"2020-02-20","SPEND","ULearn Limited Current account","Hubspot","545","565.8","B106","","POS19FEB HS_Ireland","565.8","NONE","AUTHORISED","eb4f5e3b-d3c8-4389-b483-73d93a473d75"
"2020-02-20","SPEND","ULearn Limited Current account","PREPAYPOWER","545","80","B105A","","POS19FEB PREPAYPOWER","80","NONE","AUTHORISED","2cb4cb79-8169-4930-a7c4-9ecb79839f89"
"2020-02-20","SPEND","ULearn Limited Current account","Bank Charges","407","0.8","B127","","NEPOSCHGGBP 000000.80","0.8","NONE","AUTHORISED","d241f4ff-f8e9-4c8a-9197-96a143600633"
"2020-02-17","SPEND","ULearn Limited Current account","GMELIUS","545","9.84","B106","","POS15FEB GMELIUS","9.84","NONE","AUTHORISED","2194d3fa-ce84-4391-b15b-3b9854571346"
"2020-02-17","SPEND","ULearn Limited Current account","GMELIUS","545","39.68","B106","","POS15FEB GMELIUS","39.68","NONE","AUTHORISED","963e8f3d-e8f2-4923-9644-8f08b2259aa7"
"2020-02-17","SPEND","ULearn Limited Current account","GMELIUS","545","9.99","B106","","POS15FEB GMELIUS","9.99","NONE","AUTHORISED","c1eae835-43c9-4a17-b1a4-cc57fef597c2"
"2020-02-17","SPEND","ULearn Limited Current account","GMELIUS","545","10","B106","","POS15FEB GMELIUS PLUS","10","NONE","AUTHORISED","ec2e4b2b-e4e5-4b16-907e-91dd17ca2384"
"2020-02-17","SPEND","ULearn Limited Current account","Spotify","545","9.99","A108","","POS15FEB PAYPAL *SPOT","9.99","NONE","AUTHORISED","60236bc9-3b65-4506-9a79-b86a0cb5a18b"
"2020-06-09","SPEND","ULearn Limited Current account","Audible - CARD","553","9.01","B121","","P0806GB  7.99@1.12765","9.01","NONE","AUTHORISED","bea0964f-c2c4-4320-b92d-62e85c1d9dc2"
"2020-06-09","SPEND","ULearn Limited Current account","Bank Charges","407","0.18","B127","","NEPOSCHGGBP 000000.18","0.18","NONE","AUTHORISED","b6219b9a-de44-4a31-b74b-612f6f68d5c3"
"2020-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","931","316","100","","PAYMENT FOR ENGLIS GP","316","NONE","AUTHORISED","ce79b3ac-3568-4f96-8d51-7744c1b2b9e0"
"2020-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","931","156","100","","D2020314 2         GP","156","NONE","AUTHORISED","b89f78f5-47d9-47b6-8f82-b9d2af02891b"
"2020-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","931","79","100","","ULS2020 06 09 ULS2 GP","79","NONE","AUTHORISED","8dcecffa-d3eb-47f7-8a77-0989b6713c74"
"2020-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","931","200","100","","d01fe1e176a7486cab GP","200","NONE","AUTHORISED","47438221-b958-41e9-91e2-d00ffc5336a6"
"2020-02-04","SPEND","ULearn Limited Current account","Irish Domain","Domain Registry","17.16","B102","","POS03FEB IRISH DOMAIN","17.16","NONE","AUTHORISED","1567930b-12bd-48b8-8ea2-6eadb4d8d3f3"
"2020-02-04","SPEND","ULearn Limited Current account","Pier Insurance","Mobile Phone insurance","7.49","B120","","Pier Insuranc SEPA DD","7.49","NONE","AUTHORISED","3cff93af-5a6c-427d-b59c-631d7260659d"
"2020-02-05","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","117.65","B106","","POS04FEB PAYPAL *GODA","117.65","NONE","AUTHORISED","9faf2fc6-e817-4554-9213-ed62f6ea3a98"
"2020-02-05","SPEND","ULearn Limited Current account","Joe's Coffee","","9.6","B115","","POSC04FEB JOES MONTAG","9.6","NONE","AUTHORISED","c38d8d4d-ecc3-49b8-89ca-0d91e8e2781d"
"2020-02-05","SPEND","ULearn Limited Current account","Joe's Coffee","","8.7","B115","","POSC04FEB JOES MONTAG","8.7","NONE","AUTHORISED","040a1869-139e-4d7d-93d0-6c45adca0608"
"2020-02-14","SPEND","ULearn Limited Current account","Maria Del Pilar","537","2283.37","E104B","","TO MARIA DEL PILAR LO","2283.37","NONE","AUTHORISED","91b85377-d1ef-4882-a6fc-72690ca014fc"
"2020-02-06","SPEND","ULearn Limited Current account","Instagram","","50","B110","","POS05FEB DUBLIN INSTA","50","NONE","AUTHORISED","a54453a8-90fc-42e9-92ef-fb98e4911c0a"
"2020-02-07","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","POS06FEB GOOGLE*ADS10","500","NONE","AUTHORISED","b53a9ac6-5da9-49e1-bc22-64c3d6ed237a"
"2020-02-07","SPEND","ULearn Limited Current account","Bank Charges","","0.89","B127","","NEPOSCHGUSD 000000.89","0.89","NONE","AUTHORISED","9e1823b7-9b4d-4569-995a-a1600df65699"
"2020-02-07","SPEND","ULearn Limited Current account","Zaytoon","Meals","24.5","B115","","POSC06FEB Zaytoon","24.5","NONE","AUTHORISED","610c9afe-a543-4233-8773-62457499d4af"
"2020-02-07","SPEND","ULearn Limited Current account","Noel Hancock","Transport","130","A104","","POS06FEB PAYPAL *NOEL","130","NONE","AUTHORISED","99c71ac9-d50c-4f06-a889-f428e6569784"
"2020-02-07","SPEND","ULearn Limited Current account","zapier","","18.24","B106","","P0602US 20.00@0.91200","18.24","NONE","AUTHORISED","bc5c1e4b-18c0-48c0-a9c9-964c199879a1"
"2020-02-07","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","1250.45","B105","","B8S Flogas Na SEPA DD","1250.45","NONE","AUTHORISED","15a1a1e8-3cb5-4f0d-a0ce-cc2fca7fabc5"
"2020-02-10","SPEND","ULearn Limited Current account","Indeed - CARD","","25.46","B110","","POS08FEB INDEED TEL+3","25.46","NONE","AUTHORISED","b671e634-b7c2-4aa8-b41e-e53bed49cec9"
"2020-02-10","SPEND","ULearn Limited Current account","Amazon","IT Hardware","70.71","B117","","POS07FEB AMZNMktplace","70.71","NONE","AUTHORISED","c51a401d-8f55-447c-ae22-f4f40c4ef91f"
"2020-02-10","SPEND","ULearn Limited Current account","Vodafone","Mobile Phone","20","B104","","POS07FEB VESTA *VODA","20","NONE","AUTHORISED","d376df3f-d881-4f88-8584-41465fa5d9bc"
"2020-02-11","SPEND","ULearn Limited Current account","Tesco","Meals","9.6","B115","","POSC10FEB TESCO STORE","9.6","NONE","AUTHORISED","ee135ebc-5a33-431b-9b19-21451f18b845"
"2020-02-12","SPEND","ULearn Limited Current account","CARD - Google","Ads","500","B110","","POS11FEB GOOGLE*ADS10","500","NONE","AUTHORISED","413582e3-4586-4fed-a2f2-02772154b499"
"2020-02-14","RECEIVE","ULearn Limited Current account","ULearn-Student","931","331","100","","ULS2020 02 14      GP","331","NONE","AUTHORISED","8b5ad9cf-b196-424a-8308-b1c3d16a3cd8"
"2020-02-17","SPEND","ULearn Limited Current account","Joe's Coffee","221","6.4","B115","","POSC14FEB JOES MONTAG","6.4","NONE","AUTHORISED","40718610-2fe1-4d0a-a000-09cfce9551ed"
"2020-05-05","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-2007506","27.44","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 Mar 2020 to 16 Apr 2020. ","27.44","NONE","AUTHORISED","b756ccb3-d505-41f4-b18c-d27a8f65db80"
"2020-05-20","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-2062808","27.81","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 Apr 2020 to 16 May 2020.","27.81","NONE","AUTHORISED","406159b5-d82a-4429-a162-f2234d58e7eb"
"2020-01-17","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-1846094","27.06","B106","","ULearn Monthly Subscription, Standard Price Plan, 
17 Dec 2019 to 16 Jan 2020","27.06","NONE","AUTHORISED","f66c3824-3cef-42db-82a7-8482a34edadc"
"2020-02-18","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-1898713","27.72","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 Jan 2020 to 16 Feb 2020. ","27.72","NONE","AUTHORISED","1eae6278-0362-47a1-8554-7bd6ee0f2f41"
"2020-06-10","SPEND","ULearn Limited Current account","Bank Charges","407","0.47","B127","","NEPOSCHGGBP 000000.47","0.47","NONE","AUTHORISED","4bd7a0a1-d2b9-446e-8ce4-feeacea38451"
"2020-06-10","RECEIVE","ULearn Limited Current account","ULearn-Student","931","825","100","","MONGOLIAN STUDENT  GP","825","NONE","AUTHORISED","c36148b7-cde5-4fec-827c-11d7da95a6ed"
"2020-02-10","SPEND","ULearn Limited Current account","Audible - CARD","","9.44","B121","","P0802GB 7.99@1.18147","9.44","NONE","AUTHORISED","3514a5ea-6390-40bb-a342-217d146a1b5b"
"2020-01-15","SPEND","ULearn Limited Current account","Ecolab Limited","TO ECOLAB LIMITED","516.6","B103","","","516.6","NONE","AUTHORISED","be16a7a1-bb16-4853-a3b5-5ca2db4b2804"
"2020-01-17","SPEND","ULearn Limited Current account","McCanns Builders & DIY","POS16JAN T MCCANN BUI","34","B103","","","34","NONE","AUTHORISED","658b1937-6a8c-426e-9fd8-ff800fb66165"
"2020-04-14","SPEND","ULearn Limited Current account","ulearnschool ","545","50","B102","","ATM09APR DUB LWR CAMD","50","NONE","AUTHORISED","f96771dd-7448-4b27-b27d-e7768853d405"
"2020-01-20","SPEND-TRANSFER","ULearn Limited Current account","","","500","ACC1","","Bank Transfer to Petty Cash.","-500","","AUTHORISED","da20b557-8314-43c5-ac78-fa7798e1e936"
"2020-02-13","SPEND-TRANSFER","ULearn Limited Current account","","","31","ACC1","","Bank Transfer to Credit Card - Neil.","-31","","AUTHORISED","ccefcdc4-6a79-427e-8ced-e09786d9712e"
