Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2022-05-11","RECEIVE","ULearn Limited Current account","LastPass","","37.28","B106","","POS10MAY GoToCom*Last","37.28","NONE","AUTHORISED","14954162-53cc-4278-8f30-04e4ed2a59c8"
"2022-05-03","SPEND","ULearn Limited Current account","Temple Inns Limited","43-44 TB May","6000","B100","","TO TEMPLE REALTY MANA","6000","NONE","AUTHORISED","306998c2-70bb-49e1-842d-25565907e496"
"2022-01-20","RECEIVE","ULearn Limited Current account","AirBnB","","171.33","A103","","POS20JAN AIRBNB * HM8","171.33","NONE","AUTHORISED","d0742aec-4013-4596-9e99-65d2c03d69a5"
"2022-04-28","SPEND","ULearn Limited Current account","PAYPAL EUROPE","SINV255022","290.14","B102","","POS27APR PAYPAL *ALBA","290.14","NONE","AUTHORISED","f079adf2-170e-48e3-ae1d-bec13be124a2"
"2022-05-17","SPEND","ULearn Limited Current account","PAYPAL EUROPE","","30","B102","","POS16MAY PAYPAL *CYAT","30","NONE","AUTHORISED","c06f182e-1a8d-4e1e-a7d4-0a6c75dfe910"
"2022-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","390","100","","ID 24002 SP","390","NONE","AUTHORISED","49e262bb-53f7-4fae-9682-1df9dabed4da"
"2022-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","570","100","","STUDENT ID 24208 SP","570","NONE","AUTHORISED","78482c64-e428-4eb1-b5c7-c44e98922d5b"
"2022-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","2200","100","","INVOICE P2022290 S SP","2200","NONE","AUTHORISED","d5b5efce-0a19-4859-b1e6-d543cbf51381"
"2022-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","850","100","","ZV0100333538362700 SP","850","NONE","AUTHORISED","e6e32cbe-0698-4e79-a696-0c22d0b49dea"
"2022-05-17","RECEIVE","ULearn Limited Current account","ULearn-Student","","512","100","","Student ID 24240 SP","512","NONE","AUTHORISED","a6c9b150-f6b4-4914-a103-6d7f7ebbe2f0"
"2022-05-18","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","12.29","B106","","POS09MAY DNH*GO DADDY","12.29","NONE","AUTHORISED","e290b133-1ef6-4afc-8fe7-e51a28196823"
"2022-05-18","SPEND","ULearn Limited Current account","Bank Charges","","0.67","B127","","NEPOSCHGUSD 000000.33","0.67","NONE","AUTHORISED","8c4528f6-402c-4fbd-ab32-3c99d28d222b"
"2022-05-19","SPEND","ULearn Limited Current account","CARD - Google","","9.99","B106","","POS18MAR Google Payme","9.99","NONE","AUTHORISED","e8397d41-3594-494b-8501-edc39764e502"
"2022-05-19","RECEIVE","ULearn Limited Current account","ULearn-Student","","2738.75","100","","MARALMAA OTGONBAYA SP","2738.75","NONE","AUTHORISED","30245444-1329-4a3b-bd6b-01b7a06c05ad"
"2022-05-19","RECEIVE","ULearn Limited Current account","ULearn-Student","","1000","100","","349055451LEITE MEL SP","1000","NONE","AUTHORISED","dbf7b274-7d72-4681-9a9f-10c50d13169e"
"2022-05-20","SPEND","ULearn Limited Current account","PAYROLL","","10180.51","E104B","","Payroll","10180.51","NONE","AUTHORISED","b8ce5687-b591-49e9-acaa-ec9a580f4552"
"2022-05-20","RECEIVE","ULearn Limited Current account","MARY GLEESON","","78","E104B","","E81A0A6F17AD4D0780CTO","78","NONE","AUTHORISED","09e3826f-b1b1-46fe-99f9-d865d7aba637"
"2022-05-20","SPEND","ULearn Limited Current account","EIR","","50","B104","","POS17FEB Vesta EIR To","50","NONE","AUTHORISED","b8ca07fb-211d-4610-9393-2bd3e99af4df"
"2022-05-20","SPEND","ULearn Limited Current account","An Post","","2.1","B102","","POS18MAY AN POST-OFFI","2.1","NONE","AUTHORISED","918bae96-f7e5-4b6d-b88a-946544f7e0a3"
"2022-05-20","RECEIVE","ULearn Limited Current account","ULearn-Student","","1242","100","","English Course Pay SP","1242","NONE","AUTHORISED","80c4d929-bb4b-46ba-8eb6-baa094a89a1c"
"2022-05-20","RECEIVE","ULearn Limited Current account","ULearn-Student","","6507.22","100","","RE ABROAD.INC. 025 GP","6507.22","NONE","AUTHORISED","62bcd10d-c1b5-459f-b62d-2c579af1676e"
"2022-05-20","RECEIVE","ULearn Limited Current account","ULearn-Student","","2640","100","","E Mineau - Student SP","2640","NONE","AUTHORISED","db287811-374c-46c3-858d-1a631e23c56a"
"2022-05-20","RECEIVE","ULearn Limited Current account","ULearn-Student","","250","100","","353899827339 SP","250","NONE","AUTHORISED","bdbb81c7-77c3-47e2-9e69-2263cc62365b"
"2022-05-20","RECEIVE","ULearn Limited Current account","ULearn-Student","","2440","100","","LATM CR 900033 8203","2440","NONE","AUTHORISED","743144ed-d80e-41f8-9564-f475a3ccba10"
"2022-05-21","SPEND","ULearn Limited Current account","Starbucks","","11.69","B115","","Client meeting","11.69","NONE","AUTHORISED","e8ecb554-0b8c-42a4-9674-9382ca6b3d0f"
"2022-05-21","SPEND","ULearn Limited Current account","Starbucks","","4.17","B115","","Client meeting","4.17","NONE","AUTHORISED","a0aaab06-84a3-4351-aedc-1d698e2cf2d8"
"2022-05-23","SPEND","ULearn Limited Current account","ADOBE","","30.74","B106","","POS21MAR ADOBE CREATI","30.74","NONE","AUTHORISED","b811c9c6-b700-444d-a3bc-be44dfff849c"
"2022-05-23","SPEND","ULearn Limited Current account","Amazon","","61.78","B102","","POS27FEB AMZN Mktp US","61.78","NONE","AUTHORISED","7c020083-3bb6-42e8-a8ad-8312338419c4"
"2022-05-23","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","d95713a8-7df6-48ff-a0a7-915ccb63e665"
"2022-05-23","SPEND","ULearn Limited Current account","Bank Charges","","0.27","B127","","NEPOSCHGUSD 000000.33","0.27","NONE","AUTHORISED","19c78ec9-485e-4262-937f-e09c5a38b348"
"2022-05-23","SPEND","ULearn Limited Current account","Bank Charges","","0.23","B127","","NEPOSCHGMXN 000000.24","0.23","NONE","AUTHORISED","3d8e5b49-a494-407c-bcc2-50d4431c9487"
"2022-05-23","SPEND","ULearn Limited Current account","Bank Charges","","0.08","B127","","NEPOSCHGMXN 000000.11","0.08","NONE","AUTHORISED","d69be6df-9543-40c8-8477-c1fce4c2c5dd"
"2022-05-23","RECEIVE","ULearn Limited Current account","ULearn-Student","","560","100","","220520-VBGJMJ401SI SP","560","NONE","AUTHORISED","dc5e5370-d1c9-4de8-9187-3bc4103062ad"
"2022-05-23","RECEIVE","ULearn Limited Current account","ULearn-Student","","560","100","","220520-5XM7MN731SI SP","560","NONE","AUTHORISED","6c943849-7a09-481e-84de-7db1caa38b51"
"2022-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","","144","100","","English Classes 4 SP","144","NONE","AUTHORISED","4fff1cb7-8ed0-4e46-99ba-34bd400f7137"
"2022-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","","225","100","","INVOICE NUMBER P20 SP","225","NONE","AUTHORISED","03b23a88-ee60-4ddd-a9a8-7a503ef37b59"
"2022-05-24","RECEIVE","ULearn Limited Current account","ULearn-Student","","2828","100","","PFR 1 2 PEDRO SP","2828","NONE","AUTHORISED","38140d59-f100-4a11-923a-4f52ddfb7ed6"
"2022-05-24","SPEND","ULearn Limited Current account","PAYPAL EUROPE","","8.16","B102","","POS23MAY PAYPAL *FLIC","8.16","NONE","AUTHORISED","64eb5edc-f0a0-488a-973b-95480ac38a0d"
"2022-05-24","SPEND","ULearn Limited Current account","PAYROLL","","144","E104B","","TO CORMAC BASQUILLE","144","NONE","AUTHORISED","c228f8d3-5764-43b6-98f7-024ba8648d3c"
"2022-05-25","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO NEIL MC MAHON","2250","NONE","AUTHORISED","cec86342-38f7-4af2-8b8a-ac8f228c25ba"
"2022-05-25","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO DIANA GUTIERREZ MA","2250","NONE","AUTHORISED","8e3c65d6-a599-41a7-94e1-310b467dc695"
"2022-05-25","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO PAUL GILL","2250","NONE","AUTHORISED","b9e6daa9-902b-4de9-b959-f46e8de9c1a6"
"2022-05-25","RECEIVE","ULearn Limited Current account","ULearn-Student","","380","100","","BILLATO ANDREA COU SP","380","NONE","AUTHORISED","02a63d30-531e-4a12-a277-991972a65f06"
"2022-05-26","RECEIVE","ULearn Limited Current account","ULearn-Student","","2484","100","","PMNT X2 STUDENTS SP","2484","NONE","AUTHORISED","443291c1-6c1b-4201-b4a9-01cd359c6e69"
"2022-05-25","RECEIVE","ULearn Limited Current account","Apartment Capel","","3226.39","101","","32 Capel SP","3226.39","NONE","AUTHORISED","5e29a998-56d4-4969-9385-b629c185f549"
"2022-05-27","RECEIVE","ULearn Limited Current account","ULearn-Student","","330","100","","ID 18686 SP","330","NONE","AUTHORISED","189bec4b-0a85-4dea-a896-c72fbaac0e54"
"2022-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","310","100","","AFTERNOON GENERAL SP","310","NONE","AUTHORISED","3adf9928-2603-45c0-9372-16f5cba86188"
"2022-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","105","100","","IP22148047221730Se SP","105","NONE","AUTHORISED","d307ea43-01cc-44b8-9e77-363da1d227e2"
"2022-05-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","440","100","","1/EDUCACION INTERN GP","440","NONE","AUTHORISED","69f987ca-7c4c-46d2-8fd0-4a65ae817fef"
"2022-05-31","RECEIVE","ULearn Limited Current account","ULearn-Student","","305","100","","Student ID 24362 I SP","305","NONE","AUTHORISED","a1c17f5d-abe9-4c6e-9292-9409bc1f4f81"
"2022-05-31","RECEIVE","ULearn Limited Current account","ULearn-Student","","3043","100","","24084 Bozo DUBLIN2 SP","3043","NONE","AUTHORISED","5e919419-9e19-496a-ad00-fc99b433c775"
"2022-05-26","SPEND","ULearn Limited Current account","TradingView","","28.15","B106","","P2505US 29.95@0.82170","28.15","NONE","AUTHORISED","6b3eac72-3ded-4ec7-9428-f93ce3fbd0d0"
"2022-05-26","SPEND","ULearn Limited Current account","FBD INSURANCE SEPA - DD","","638.7","B120","","POS17FEB FBD INSURANC","638.7","NONE","AUTHORISED","b6db38e3-3db2-4dcf-8464-bb989a59d533"
"2022-05-26","SPEND","ULearn Limited Current account","Bank Charges","","0.56","B127","","NEPOSCHGUSD 000000.24","0.56","NONE","AUTHORISED","bc834ea7-afed-4a5d-8f46-58992c7b9722"
"2022-05-31","SPEND","ULearn Limited Current account","Tesco","","18","B102","","POSC28MAR TESCO STORE","18","NONE","AUTHORISED","de675122-d145-4a07-a626-15011c0ab2b9"
"2022-05-30","SPEND","ULearn Limited Current account","General Expenses","","50","B102","","","50","NONE","AUTHORISED","53719216-6bd6-4ac3-9590-9c15f4062eba"
"2022-05-30","SPEND","ULearn Limited Current account","Tesco","","10.55","B102","","POSC28MAR TESCO STORE","10.55","NONE","AUTHORISED","a1931a4d-f010-48ec-8a57-b19b931f1748"
"2022-05-30","SPEND","ULearn Limited Current account","Storage Worl","","222.75","B102","","POS27APR STORAGE WORL","222.75","NONE","AUTHORISED","a095f26c-ab20-43a2-bc9e-852b128b7528"
"2022-05-30","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","1623121a-59e2-416d-ad30-af72d337e71d"
"2022-05-30","SPEND","ULearn Limited Current account","Bank Charges","","10","B127","","BOI BOL CHARGE","10","NONE","AUTHORISED","4014e7d9-03ca-4c4c-a5e5-8dc5e65e11ab"
"2022-05-31","SPEND","ULearn Limited Current account","Bank Charges","","17.5","B126","","bank fees","17.5","NONE","AUTHORISED","3dc7f2b1-2197-4bb0-bb43-7cb301945bc5"
"2022-05-26","SPEND","ULearn Limited Current account","Brickworks","","1760","A103","","TO BRICKWORKS OPS","1760","NONE","AUTHORISED","f5fe5449-b0a3-474d-aa50-31a17d5ae411"
"2022-05-17","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-3548990","33.57","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 Apr 2022 to 16 May 2022.","33.57","NONE","AUTHORISED","86860f07-4214-42ea-b688-675a0d2d9163"
"2022-05-18","SPEND","ULearn Limited Current account","Indeed - CARD","60739211","577.73","B110","","april 2022 Sponsored Jobs on Indeed.com","577.73","NONE","AUTHORISED","461e4a62-aeff-48d7-a3a0-89bff9775aab"
"2022-05-20","SPEND","ULearn Limited Current account","Zopim - CARD","INV08531217","13.29","B106","","Chat Basic Subscription
05/20/2022-06/19/2022
Month ","13.29","NONE","AUTHORISED","7636046b-22c9-45cd-ae5d-575bbaa7439a"
"2022-06-01","SPEND","ULearn Limited Current account","Dublin Bus","","390","A104","","POS30MAR BUS ATHA CLI","390","NONE","AUTHORISED","b7c2516f-1d66-4c2f-b898-78bbc352f984"
"2022-06-01","SPEND","ULearn Limited Current account","Tesco","","42.6","B115","","POSC28MAR TESCO STORE","42.6","NONE","AUTHORISED","038a171b-c46e-4238-b60d-9eeedee90818"
"2022-06-01","SPEND","ULearn Limited Current account","Tesco","","5.8","B115","","POSC28MAR TESCO STORE","5.8","NONE","AUTHORISED","470fce61-2a77-4077-9972-d2606c6300ba"
"2022-06-01","RECEIVE","ULearn Limited Current account","WAACC","","6250","101","","WAACC 13 SP","6250","NONE","AUTHORISED","380600d8-03bc-46f5-a562-284585f063ee"
"2022-06-01","RECEIVE","ULearn Limited Current account","Blackhall Green - Apartment","","3200","101","","RENT JUNE SP","3200","NONE","AUTHORISED","4fe1524c-4e8d-4e68-8d75-ccfec628871b"
"2022-06-01","RECEIVE","ULearn Limited Current account","ULearn-Student","","1157","100","","invoice P2022361 I SP","1157","NONE","AUTHORISED","2a9da778-adbd-442b-a71d-e8af21627ccf"
"2022-06-01","RECEIVE","ULearn Limited Current account","ULearn-Student","","520","100","","Student ID 24401in SP","520","NONE","AUTHORISED","6b11c858-970f-4538-a701-3ad45f310db1"
"2022-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","","1055","100","","student ID 24415 SP","1055","NONE","AUTHORISED","dc378520-c856-48ab-b7b9-aec04f9d11ac"
"2022-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","","520","100","","ZZ1C02NELYKD9JDQHP SP","520","NONE","AUTHORISED","acab4f68-e8e3-4f2f-9e29-3908cb64a637"
"2022-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","","920","100","","24409 STUDENT ID SP","920","NONE","AUTHORISED","b78e84f7-7368-4e48-9ebe-e6abe8dc3a2d"
"2022-06-02","RECEIVE","ULearn Limited Current account","ULearn-Student","","690","100","","23935 MARTIN JIMEN SP","690","NONE","AUTHORISED","79160cde-89f9-423e-baad-d8ce2f5e9c33"
"2022-06-03","RECEIVE","ULearn Limited Current account","ULearn-Student","","952","100","","Marcia Micaela Her SP","952","NONE","AUTHORISED","1adc848f-c83b-4ce1-a2f9-119463e36d76"
"2022-06-02","SPEND","ULearn Limited Current account","SOFTWARE","","5.8","B106","","P0106US 6.15@0.82439","5.8","NONE","AUTHORISED","4381c295-4b0e-4f00-87ba-1a6a841a3c4e"
"2022-06-01","SPEND","ULearn Limited Current account","Indeed - CARD","62490498","587.5","B110","","May 2022 Sponsored Jobs on Indeed.com","587.5","NONE","AUTHORISED","b315e1bf-1ac8-488d-a6d1-31574fbbc045"
"2022-06-02","SPEND","ULearn Limited Current account","CARD - Google","","49.2","B110","","","49.2","NONE","AUTHORISED","ebdb26f0-a642-441e-8a54-41ed88315196"
"2022-06-02","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","63dadc41-69d3-4b0f-9f83-ef6c23dd8f47"
"2022-06-03","SPEND","ULearn Limited Current account","Bank Charges","","0.4","B127","","NEPOSCHGUSD 000000.33","0.4","NONE","AUTHORISED","b823dc79-65fb-4ae4-a85a-e6c43c3f6ea9"
"2022-06-03","SPEND","ULearn Limited Current account","Bank Charges","","9","B127","","NEPOSCHGUSD 000000.02","9","NONE","AUTHORISED","7667e15b-6400-42d9-80a5-e54c07d631e0"
"2022-06-03","SPEND","ULearn Limited Current account","FREE NOW","A94YY84","20","A104","","Student transport","20","NONE","AUTHORISED","6839a6e4-599c-4199-91d8-a847e5facd4c"
"2022-06-07","SPEND","ULearn Limited Current account","ZOOM","","51.6","B106","","POS04MAR ZOOM.US 888-","51.6","NONE","AUTHORISED","7eaa64ad-2d55-4af4-8c2c-937ad7f8b8e8"
"2022-06-07","SPEND","ULearn Limited Current account","LETSHOST","","40.6","B106","","POS16JUN LETSHOST.IE","40.6","NONE","AUTHORISED","12d11c27-1c2f-46a6-8523-756993631b7d"
"2022-06-07","SPEND","ULearn Limited Current account","Tesco","","62","B115","","POS20APR TESCO STORES","62","NONE","AUTHORISED","455731d9-ac4b-4cea-b464-61c9dd2190de"
"2022-06-07","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","81178980-a095-4dcd-8979-07f5ce6417ff"
"2022-06-07","SPEND","ULearn Limited Current account","Tesco","","12.6","B115","","POSC28MAR TESCO STORE","12.6","NONE","AUTHORISED","aa59415e-3452-4c4b-a148-a7ed5d045dd3"
"2022-06-07","SPEND","ULearn Limited Current account","Bank Charges","","0.6","B127","","NEPOSCHGUSD 000000.24","0.6","NONE","AUTHORISED","98efd9e9-403f-4670-b7b8-d13d8252bc96"
"2022-06-07","RECEIVE","ULearn Limited Current account","ULearn-Student","","180","100","","INVOICE NUMBER P20 SP","180","NONE","AUTHORISED","1a0f4cf0-1690-4369-b0e4-c707ee0bd5f4"
"2022-06-08","RECEIVE","ULearn Limited Current account","ULearn-Student","","6066.7","100","","ZZ1C02NELYKD9JDQHP SP","6066.7","NONE","AUTHORISED","51fb9702-fb0d-40b8-8dba-2d177c85b2b6"
"2022-06-09","SPEND","ULearn Limited Current account","Audible - CARD","","9.4","B121","","P0806GB 7.99@1.16395","9.4","NONE","AUTHORISED","d0ce5e26-7b63-43a7-a4b3-13211cfa6694"
"2022-06-09","SPEND","ULearn Limited Current account","Bank Charges","","0.2","B127","","NEPOSCHGGBP 000000.19","0.2","NONE","AUTHORISED","8a08a358-1cb8-4f13-93fd-9b6bc08be3f4"
"2022-06-09","RECEIVE","ULearn Limited Current account","ULearn-Student","","194","100","","P2021122 - Student SP","194","NONE","AUTHORISED","2e5b5c47-a93c-457c-9e06-5863f52d4a7f"
"2022-06-10","SPEND","ULearn Limited Current account","General Expenses","","308.3","B125","","P2504US245.99@0.93499","308.3","NONE","AUTHORISED","45a0484d-dbf0-42e8-95a5-a9fa0a1d14e4"
"2022-06-10","SPEND","ULearn Limited Current account","LETSHOST","","40.6","B106","","POS16JUN LETSHOST.IE","40.6","NONE","AUTHORISED","c497682c-1c74-4057-945d-4797bf2a3523"
"2022-06-10","SPEND","ULearn Limited Current account","Bank Charges","","0.2","B127","","NEPOSCHGUSD 000000.11","0.2","NONE","AUTHORISED","1a65e29b-1808-4af8-b084-68442c894637"
"2022-06-10","SPEND","ULearn Limited Current account","Bank Charges","","6.2","B127","","NEPOSCHGUSD 000000.33","6.2","NONE","AUTHORISED","5ac40dbc-f7af-4b86-89a8-0eabe927c2f5"
"2022-06-06","SPEND","ULearn Limited Current account","FREE NOW","6RX1I1","23","A104","","Student transfer / transport","23","NONE","AUTHORISED","4fb304f3-09fc-44b9-8fdb-a465c6347f54"
"2022-06-13","SPEND","ULearn Limited Current account","Office Depot","","104","B102","","P1002MX 2965@0.04292","104","NONE","AUTHORISED","31f51d52-102c-4008-8aae-c24cddee2172"
"2022-06-13","SPEND","ULearn Limited Current account","SOFTWARE","","114.6","B106","","P0709MX134.00@0.04253","114.6","NONE","AUTHORISED","94137ec9-ebdd-45f5-8811-71429f4ed5a1"
"2022-06-13","SPEND","ULearn Limited Current account","PAYPAL EUROPE","","77.2","B125","","POS10JUN PAYPAL *HMA","77.2","NONE","AUTHORISED","0d789b33-8ee3-4751-85f7-43d2f9fed81a"
"2022-06-13","SPEND","ULearn Limited Current account","Zoho","","26.9","B106","","POS11JUN ZOHO-PEOPLE","26.9","NONE","AUTHORISED","30effafc-7da4-4cca-b9b0-a08e583d0940"
"2022-06-13","SPEND","ULearn Limited Current account","Dublin Bus","","32","A104","","POS30MAR BUS ATHA CLI","32","NONE","AUTHORISED","c67ccc96-7317-47cb-b0f6-efcdddb23424"
"2022-06-13","SPEND","ULearn Limited Current account","FREE NOW","","22","A104","","Student transport","22","NONE","AUTHORISED","b266731a-2e21-4da0-b366-bd39a8ccfca7"
"2022-06-13","SPEND","ULearn Limited Current account","Bank Charges","","2.1","B127","","NEPOSCHGMXN 000000.11","2.1","NONE","AUTHORISED","d63004a8-adbd-49b5-ab6e-01901dc03314"
"2022-06-13","SPEND","ULearn Limited Current account","Bank Charges","","2.3","B127","","NEPOSCHGMXN 000001.29","2.3","NONE","AUTHORISED","89347c93-3112-42af-a18e-775dbd1f6768"
"2022-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","","194","100","","ZZ1C02NELYKD9JDQHP SP","194","NONE","AUTHORISED","b07a4621-a147-4a3e-94b9-36275a7c0f8e"
"2022-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","","1200","100","","Student ID 24401in SP","1200","NONE","AUTHORISED","1d3e2596-1847-4b61-a2b6-b4967d6f868a"
"2022-06-14","SPEND","ULearn Limited Current account","General Expenses","","279.4","B125","","P2404MX 4998@0.04614","279.4","NONE","AUTHORISED","28b3cd4d-1024-4875-abd3-3b9ef15f3d02"
"2022-06-14","SPEND","ULearn Limited Current account","Bank Charges","","5.6","B127","","NEPOSCHGMXN 000000.59","5.6","NONE","AUTHORISED","1f8239bd-ce7a-477d-9000-5067c021b04a"
"2022-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","","500","100","","24409 STUDENT ID SP","500","NONE","AUTHORISED","e0289385-1852-4534-b36c-80c36efbfd0b"
"2022-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","","4125","100","","ZZ1C02NELYKD9JDQHP SP","4125","NONE","AUTHORISED","a1d8bc91-817f-436f-ad09-f57fa3a4bf49"
"2022-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","","190","100","","17446 SP","190","NONE","AUTHORISED","319e9ecc-7e6c-487f-a4f1-6eb9928bdd7c"
"2022-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","","5515","100","","Student ID: 23668 SP","5515","NONE","AUTHORISED","69f9eba7-3fcb-4062-a189-a7830dcbaeeb"
"2022-06-15","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","bee8a39f-dde3-41c9-a6f5-c207637e4ce6"
"2022-06-19","SPEND","ULearn Limited Current account","FREE NOW","6UJ3I6","28","A104","","Student Transport","28","NONE","AUTHORISED","ec52a547-ed38-4aaf-9d57-4a8fa6c95794"
"2022-06-20","SPEND","ULearn Limited Current account","Bank Charges","","1.7","B127","","NEPOSCHGMXN 000000.11","1.7","NONE","AUTHORISED","51f34471-d9ff-4794-a0ff-05bb479b4521"
"2022-06-20","SPEND","ULearn Limited Current account","Bank Charges","","0.2","B127","","NEPOSCHGGBP 000000.19","0.2","NONE","AUTHORISED","69c6a3ad-321c-4eb7-b973-673f8d11f107"
"2022-06-20","SPEND","ULearn Limited Current account","Bank Charges","","0.7","B127","","NEPOSCHGUSD 000000.33","0.7","NONE","AUTHORISED","1ce82c2e-6c7e-4d4c-8252-ab228fb6383d"
"2022-06-22","SPEND","ULearn Limited Current account","Starbucks","","24.1","B115","","Client meeting","24.1","NONE","AUTHORISED","63137db2-7aa7-4f2c-8a72-50a71cc221fc"
"2022-06-21","RECEIVE","ULearn Limited Current account","ULearn-Student","","760","100","","Student ID: 23668 SP","760","NONE","AUTHORISED","e1b6b685-95fa-48b4-a264-954ad1a4f944"
"2022-06-21","RECEIVE","ULearn Limited Current account","ULearn-Student","","1542","100","","24409 STUDENT ID SP","1542","NONE","AUTHORISED","23cefa5b-6ee4-485f-b868-cca3e638d78d"
"2022-06-22","SPEND","ULearn Limited Current account","ADOBE","","30.7","B106","","POS21MAR ADOBE CREATI","30.7","NONE","AUTHORISED","caa94eac-552f-4543-b354-45e367b354a1"
"2022-06-22","SPEND","ULearn Limited Current account","Bank Charges","","0.5","B127","","NEPOSCHGMXN 000000.11","0.5","NONE","AUTHORISED","3c1beb23-3e66-42f1-993e-0bc7fa8c303c"
"2022-06-24","SPEND","ULearn Limited Current account","Bank Charges","","62.9","B127","","NOTIFIED FEES","62.9","NONE","AUTHORISED","834c58fd-ec42-4be9-b94c-88482889e993"
"2022-06-24","RECEIVE","ULearn Limited Current account","ULearn-Student","","4563","100","","PMNT X2 STUDENTS SP","4563","NONE","AUTHORISED","64616017-0f1e-4cf4-afad-60798b4d5338"
"2022-06-27","SPEND","ULearn Limited Current account","TradingView","","28.5","B106","","P2506US 29.95@0.83873","28.5","NONE","AUTHORISED","2a15bbbb-eb7e-402e-bcf4-a52e0ac9ad88"
"2022-06-25","SPEND","ULearn Limited Current account","FREE NOW","6VX533","19","A104","","Student transfer / transport","19","NONE","AUTHORISED","ac455371-e634-44c9-818d-32167d838d14"
"2022-06-25","SPEND","ULearn Limited Current account","FREE NOW","6VZOMI","21","A104","","Student transfer / transport","21","NONE","AUTHORISED","c80b693e-ce9c-4335-b642-aab530e0404d"
"2022-06-27","SPEND","ULearn Limited Current account","Bank Charges","","2.2","B127","","NEPOSCHGMXN 000001.29","2.2","NONE","AUTHORISED","5a480fc9-d954-4196-9703-782f03cc1e40"
"2022-06-27","SPEND","ULearn Limited Current account","Bank Charges","","0.6","B127","","NEPOSCHGUSD 000000.33","0.6","NONE","AUTHORISED","affeaaae-a749-4d03-adfa-1c5aba87cd32"
"2022-06-27","SPEND","ULearn Limited Current account","Bank Charges","","1.8","B127","","NEPOSCHGMXN 000001.29","1.8","NONE","AUTHORISED","18b71dfe-22fd-4542-aba6-6096cf7d7a23"
"2022-06-28","SPEND","ULearn Limited Current account","Storage Worl","","222.8","B102","","POS27APR STORAGE WORL","222.8","NONE","AUTHORISED","a8ffe98b-5838-47d1-97c6-e54804e96ad7"
"2022-06-28","SPEND","ULearn Limited Current account","CARD - Google","","500","B110","","","500","NONE","AUTHORISED","7e165ed4-daa3-49a3-bdda-368cf20a2996"
"2022-06-28","SPEND","ULearn Limited Current account","Bank Charges","","0.5","B127","","NEPOSCHGMXN 000000.55","0.5","NONE","AUTHORISED","d6f5a8bd-5f20-4bd3-b23f-c6bcc33c3954"
"2022-06-29","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO NEIL MC MAHON","2250","NONE","AUTHORISED","01c640d4-c0b3-4300-a235-f3cd7b378627"
"2022-06-29","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO PAUL GILL","2250","NONE","AUTHORISED","001cd550-1fa7-4b1a-b03a-118cd660e2c8"
"2022-06-29","SPEND","ULearn Limited Current account","PAYROLL","","2250","E104B","","TO DIANA GUTIERREZ MA","2250","NONE","AUTHORISED","e430e5c8-6199-48a4-b1d4-3c08c079e9c7"
"2022-06-29","SPEND","ULearn Limited Current account","Bank Charges","","0.5","B127","","NEPOSCHGMXN 000000.50","0.5","NONE","AUTHORISED","d645045e-d0c5-4144-a8d0-e552a9a1297d"
"2022-06-03","SPEND","ULearn Limited Current account","SOFTWARE","","18.6","B106","","P2505US 29.95@0.82170","18.6","NONE","AUTHORISED","38a31b35-6101-4600-bc1e-20f70c60d60b"
"2022-06-07","SPEND","ULearn Limited Current account","TradingView","","28","B106","","P0406US 29.95@0.82537","28","NONE","AUTHORISED","a1ee446c-e091-4981-8961-4596af440c3e"
